year,period,level,state,crop,measurement,domain,yield
1977,YEAR,STATE,NEW YORK,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,87
1977,YEAR,STATE,NORTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,51
1977,YEAR,STATE,NORTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,73
1977,YEAR,STATE,OHIO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,105
1977,YEAR,STATE,OKLAHOMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,82
1977,YEAR,STATE,OREGON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,95
1977,YEAR,STATE,PENNSYLVANIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,92
1977,YEAR,STATE,SOUTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,39
1977,YEAR,STATE,SOUTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,59
1977,YEAR,STATE,TENNESSEE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,68
1977,YEAR,STATE,TEXAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,98
1977,YEAR,STATE,UTAH,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,89
1977,YEAR,STATE,VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,55
1977,YEAR,STATE,WASHINGTON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,119
1977,YEAR,STATE,WEST VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,74
1977,YEAR,STATE,WISCONSIN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,104
1977,YEAR,STATE,WYOMING,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,85
1976,YEAR,STATE,ALABAMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,60
1976,YEAR,STATE,ARIZONA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,60
1976,YEAR,STATE,ARKANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,56
1976,YEAR,STATE,CALIFORNIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,110
1976,YEAR,STATE,COLORADO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,102
1976,YEAR,STATE,DELAWARE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,88
1976,YEAR,STATE,FLORIDA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,60
1976,YEAR,STATE,GEORGIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,62
1976,YEAR,STATE,IDAHO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,85
1976,YEAR,STATE,ILLINOIS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,107
1976,YEAR,STATE,INDIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,110
1976,YEAR,STATE,IOWA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,91
1976,YEAR,STATE,KANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,96
1976,YEAR,STATE,KENTUCKY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,102
1976,YEAR,STATE,LOUISIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,66
1976,YEAR,STATE,MARYLAND,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,92
1976,YEAR,STATE,MICHIGAN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,69
1976,YEAR,STATE,MINNESOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,59
1976,YEAR,STATE,MISSISSIPPI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,47
1976,YEAR,STATE,MISSOURI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,61
1976,YEAR,STATE,MONTANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,75
1976,YEAR,STATE,NEBRASKA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,85
1976,YEAR,STATE,NEW JERSEY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,86
1976,YEAR,STATE,NEW MEXICO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,105
1976,YEAR,STATE,NEW YORK,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,81
1976,YEAR,STATE,NORTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,80
1976,YEAR,STATE,NORTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,40
1976,YEAR,STATE,OHIO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,103
1976,YEAR,STATE,OKLAHOMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,95
1976,YEAR,STATE,OREGON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,95
1976,YEAR,STATE,PENNSYLVANIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,90
1976,YEAR,STATE,SOUTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,78
1976,YEAR,STATE,SOUTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,31
1976,YEAR,STATE,TENNESSEE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,82
1976,YEAR,STATE,TEXAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,120
1976,YEAR,STATE,UTAH,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,90
1976,YEAR,STATE,VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,78
1976,YEAR,STATE,WASHINGTON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,107
1976,YEAR,STATE,WEST VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,88
1976,YEAR,STATE,WISCONSIN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,68
1976,YEAR,STATE,WYOMING,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,87
1975,YEAR,STATE,ALABAMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,50
1975,YEAR,STATE,ARIZONA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,33
1975,YEAR,STATE,ARKANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,50
1975,YEAR,STATE,CALIFORNIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,109
1975,YEAR,STATE,COLORADO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,92
1975,YEAR,STATE,DELAWARE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,92
1975,YEAR,STATE,FLORIDA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,45
1975,YEAR,STATE,GEORGIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,55
1975,YEAR,STATE,IDAHO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,83
1975,YEAR,STATE,ILLINOIS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,116
1975,YEAR,STATE,INDIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,98
1975,YEAR,STATE,IOWA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,90
1975,YEAR,STATE,KANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,86
1975,YEAR,STATE,KENTUCKY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,77
1975,YEAR,STATE,LOUISIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,50
1975,YEAR,STATE,MARYLAND,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,92
1975,YEAR,STATE,MICHIGAN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,80
1975,YEAR,STATE,MINNESOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,70
1975,YEAR,STATE,MISSISSIPPI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,41
1975,YEAR,STATE,MISSOURI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,63
1975,YEAR,STATE,MONTANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,73
1975,YEAR,STATE,NEBRASKA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,85
1975,YEAR,STATE,NEW JERSEY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,81
1975,YEAR,STATE,NEW MEXICO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,100
1975,YEAR,STATE,NEW YORK,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,87
1975,YEAR,STATE,NORTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,67
1975,YEAR,STATE,NORTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,51
1975,YEAR,STATE,OHIO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,93
1975,YEAR,STATE,OKLAHOMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,80
1975,YEAR,STATE,OREGON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,85
1975,YEAR,STATE,PENNSYLVANIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,82
1975,YEAR,STATE,SOUTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,68
1975,YEAR,STATE,SOUTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,37
1975,YEAR,STATE,TENNESSEE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,60
1975,YEAR,STATE,TEXAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,103
1975,YEAR,STATE,UTAH,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,86
1975,YEAR,STATE,VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,88
1975,YEAR,STATE,WASHINGTON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,104
1975,YEAR,STATE,WEST VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,85
1975,YEAR,STATE,WISCONSIN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,83
1975,YEAR,STATE,WYOMING,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,80
1974,YEAR,STATE,ALABAMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,43
1974,YEAR,STATE,ARIZONA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,34
1974,YEAR,STATE,ARKANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,44
1974,YEAR,STATE,CALIFORNIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,107
1974,YEAR,STATE,COLORADO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,98
1974,YEAR,STATE,DELAWARE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,72
1974,YEAR,STATE,FLORIDA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,48
1974,YEAR,STATE,GEORGIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,56
1974,YEAR,STATE,IDAHO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,86
1974,YEAR,STATE,ILLINOIS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,82
1974,YEAR,STATE,INDIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,73
1974,YEAR,STATE,IOWA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,80
1974,YEAR,STATE,KANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,79
1974,YEAR,STATE,KENTUCKY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,82
1974,YEAR,STATE,LOUISIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,48
1974,YEAR,STATE,MARYLAND,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,86
1974,YEAR,STATE,MICHIGAN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,60
1974,YEAR,STATE,MINNESOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,62
1974,YEAR,STATE,MISSISSIPPI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,41
1974,YEAR,STATE,MISSOURI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,54
1974,YEAR,STATE,MONTANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,65
1974,YEAR,STATE,NEBRASKA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,70
1974,YEAR,STATE,NEW JERSEY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,83
1974,YEAR,STATE,NEW MEXICO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,77
1974,YEAR,STATE,NEW YORK,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,78
1974,YEAR,STATE,NORTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,75
1974,YEAR,STATE,NORTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,48
1974,YEAR,STATE,OHIO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,75
1974,YEAR,STATE,OKLAHOMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,88
1974,YEAR,STATE,OREGON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,92
1974,YEAR,STATE,PENNSYLVANIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,81
1974,YEAR,STATE,SOUTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,62
1974,YEAR,STATE,SOUTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,33
1974,YEAR,STATE,TENNESSEE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,61
1974,YEAR,STATE,TEXAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,92
1974,YEAR,STATE,UTAH,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,80
1974,YEAR,STATE,VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,80
1974,YEAR,STATE,WASHINGTON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,99
1974,YEAR,STATE,WEST VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,76
1974,YEAR,STATE,WISCONSIN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,71
1974,YEAR,STATE,WYOMING,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,71
1973,YEAR,STATE,ALABAMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,46
1973,YEAR,STATE,ARIZONA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,32
1973,YEAR,STATE,ARKANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,35
1973,YEAR,STATE,CALIFORNIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,105
1973,YEAR,STATE,COLORADO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,100
1973,YEAR,STATE,DELAWARE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,85
1973,YEAR,STATE,FLORIDA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,43
1973,YEAR,STATE,GEORGIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,48
1973,YEAR,STATE,IDAHO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,89
1973,YEAR,STATE,ILLINOIS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,103
1973,YEAR,STATE,INDIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,102
1973,YEAR,STATE,IOWA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,107
1973,YEAR,STATE,KANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,100
1973,YEAR,STATE,KENTUCKY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,85
1973,YEAR,STATE,LOUISIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,42
1973,YEAR,STATE,MARYLAND,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,85
1973,YEAR,STATE,MICHIGAN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,79
1973,YEAR,STATE,MINNESOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,93
1973,YEAR,STATE,MISSISSIPPI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,39
1973,YEAR,STATE,MISSOURI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,88
1973,YEAR,STATE,MONTANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,73
1973,YEAR,STATE,NEBRASKA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,94
1973,YEAR,STATE,NEW JERSEY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,79
1973,YEAR,STATE,NEW MEXICO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,70
1973,YEAR,STATE,NEW YORK,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,75
1973,YEAR,STATE,NORTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,82
1973,YEAR,STATE,NORTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,56
1973,YEAR,STATE,OHIO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,80
1973,YEAR,STATE,OKLAHOMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,90
1973,YEAR,STATE,OREGON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,90
1973,YEAR,STATE,PENNSYLVANIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,78
1973,YEAR,STATE,SOUTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,58
1973,YEAR,STATE,SOUTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,54
1973,YEAR,STATE,TENNESSEE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,66
1973,YEAR,STATE,TEXAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,95
1973,YEAR,STATE,UTAH,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,88
1973,YEAR,STATE,VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,86
1973,YEAR,STATE,WASHINGTON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,108
1973,YEAR,STATE,WEST VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,83
1973,YEAR,STATE,WISCONSIN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,83
1973,YEAR,STATE,WYOMING,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,89
1972,YEAR,STATE,ALABAMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,48
1972,YEAR,STATE,ARIZONA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,35
1972,YEAR,STATE,ARKANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,40
1972,YEAR,STATE,CALIFORNIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,100
1972,YEAR,STATE,COLORADO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,102
1972,YEAR,STATE,DELAWARE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,84
1972,YEAR,STATE,FLORIDA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,46
1972,YEAR,STATE,GEORGIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,52
1972,YEAR,STATE,IDAHO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,87
1972,YEAR,STATE,ILLINOIS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,110
1972,YEAR,STATE,INDIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,104
1972,YEAR,STATE,IOWA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,116
1972,YEAR,STATE,KANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,104
1972,YEAR,STATE,KENTUCKY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,86
1972,YEAR,STATE,LOUISIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,53
1972,YEAR,STATE,MARYLAND,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,80
1972,YEAR,STATE,MICHIGAN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,83
1972,YEAR,STATE,MINNESOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,93
1972,YEAR,STATE,MISSISSIPPI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,45
1972,YEAR,STATE,MISSOURI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,91
1972,YEAR,STATE,MONTANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,78
1972,YEAR,STATE,NEBRASKA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,104
1972,YEAR,STATE,NEW JERSEY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,74
1972,YEAR,STATE,NEW MEXICO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,75
1972,YEAR,STATE,NEW YORK,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,68
1972,YEAR,STATE,NORTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,80
1972,YEAR,STATE,NORTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,67
1972,YEAR,STATE,OHIO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,92
1972,YEAR,STATE,OKLAHOMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,89
1972,YEAR,STATE,OREGON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,81
1972,YEAR,STATE,PENNSYLVANIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,72
1972,YEAR,STATE,SOUTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,65
1972,YEAR,STATE,SOUTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,64
1972,YEAR,STATE,TENNESSEE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,70
1972,YEAR,STATE,TEXAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,86
1972,YEAR,STATE,UTAH,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,92
1972,YEAR,STATE,VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,83
1972,YEAR,STATE,WASHINGTON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,108
1972,YEAR,STATE,WEST VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,75
1972,YEAR,STATE,WISCONSIN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,95
1972,YEAR,STATE,WYOMING,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,85
